age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_50K
52,Private,149908,Prof_school,15,Divorced,Prof_specialty,Unmarried,White,Female,25236,0,44,United_States,1
20,Private,236769,Some_college,10,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
52,Private,312446,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
58,State_gov,312351,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
34,Federal_gov,198265,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,60,United_States,0
39,Private,198654,HS_grad,9,Divorced,Exec_managerial,Unmarried,Black,Female,99999,0,40,United_States,1
55,State_gov,294395,Assoc_voc,11,Widowed,Prof_specialty,Unmarried,White,Female,6849,0,40,United_States,0
35,Private,134922,HS_grad,9,Divorced,Machine_op_inspct,Unmarried,White,Female,0,0,50,United_States,0
39,Private,348521,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,2415,99,United_States,1
26,Private,67257,Bachelors,13,Widowed,Exec_managerial,Not_in_family,White,Female,0,0,55,United_States,0
33,Private,267404,HS_grad,9,Married_civ_spouse,Craft_repair,Wife,White,Female,0,0,40,United_States,0
42,Private,211517,11th,7,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
46,Private,309212,HS_grad,9,Divorced,Priv_house_serv,Not_in_family,White,Female,0,0,25,United_States,0
31,State_gov,176185,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,0
63,Private,219337,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,White,Male,3471,0,45,United_States,0
33,Private,145434,11th,7,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,0
35,Private,194668,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Male,99999,0,45,United_States,1
64,Private,146110,Some_college,10,Widowed,Other_service,Unmarried,White,Female,0,0,24,United_States,0
42,Private,146659,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,1902,50,United_States,1
37,Self_emp_not_inc,327164,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,70,?,0
25,Private,176520,HS_grad,9,Never_married,Tech_support,Not_in_family,White,Male,0,0,40,United_States,0
24,Self_emp_not_inc,31606,Bachelors,13,Married_civ_spouse,Prof_specialty,Other_relative,White,Female,0,0,20,United_States,1
27,Private,100669,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,1
19,Private,265576,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,50,United_States,0
31,Private,243678,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,0
29,Private,31659,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,2202,0,45,United_States,0
53,Private,177727,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,1
19,Private,84250,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,22,United_States,0
29,Private,227879,Assoc_voc,11,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
43,Private,234220,HS_grad,9,Divorced,Machine_op_inspct,Own_child,White,Female,0,0,40,Cuba,0
55,Private,141727,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,White,Female,3464,0,40,United_States,0
34,Self_emp_not_inc,195891,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,?,1
37,Private,134367,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,37,United_States,1
44,Self_emp_inc,311357,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,1
23,Private,291854,Some_college,10,Never_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,0
25,Private,153841,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,40,United_States,0
47,Self_emp_not_inc,165039,Some_college,10,Never_married,Other_service,Unmarried,Black,Female,0,0,40,United_States,0
42,Private,191429,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,15024,0,60,United_States,1
19,Private,235909,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,20,United_States,0
54,Self_emp_inc,108435,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,1
50,Private,167065,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
27,Private,278617,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
17,Private,25982,12th,8,Never_married,Other_service,Own_child,White,Female,0,0,30,United_States,0
24,State_gov,330836,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,0
56,Private,204049,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,1848,50,United_States,1
38,Private,101978,Some_college,10,Separated,Machine_op_inspct,Not_in_family,White,Male,0,2258,55,United_States,1
18,Private,120781,10th,6,Never_married,Other_service,Own_child,White,Male,0,0,20,United_States,0
26,Federal_gov,207537,HS_grad,9,Never_married,Adm_clerical,Not_in_family,Black,Female,0,0,40,United_States,0
23,Private,199011,11th,7,Never_married,Craft_repair,Own_child,White,Male,0,0,3,United_States,0
52,Private,273514,HS_grad,9,Separated,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
21,Private,147344,HS_grad,9,Never_married,Transport_moving,Other_relative,White,Male,0,0,60,?,0
46,Federal_gov,268281,Assoc_acdm,12,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
32,Private,219553,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,0
69,Private,512992,11th,7,Married_civ_spouse,Prof_specialty,Husband,Black,Male,0,0,45,United_States,0
54,Self_emp_not_inc,46704,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,60,United_States,1
59,Private,35411,HS_grad,9,Widowed,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,0
43,Private,37937,Masters,14,Divorced,Exec_managerial,Unmarried,White,Male,0,0,50,United_States,0
40,Private,149466,HS_grad,9,Divorced,Handlers_cleaners,Not_in_family,Black,Male,0,0,35,United_States,0
38,Private,85244,Bachelors,13,Separated,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
38,Private,161141,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,0
22,Private,205940,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Female,1055,0,30,United_States,0
47,Private,188081,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,1
34,Self_emp_inc,177828,HS_grad,9,Divorced,Sales,Unmarried,White,Male,0,0,50,United_States,1
34,Private,279015,Some_college,10,Never_married,Sales,Not_in_family,White,Male,0,0,65,United_States,0
35,Private,63921,5th_6th,3,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,Mexico,0
24,Private,437666,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,2885,0,50,United_States,0
58,Private,111625,Bachelors,13,Widowed,Exec_managerial,Unmarried,White,Male,8614,0,40,United_States,1
37,Private,184659,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,5013,0,44,United_States,0
26,Private,239877,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
32,State_gov,19513,Masters,14,Never_married,Prof_specialty,Not_in_family,Asian_Pac_Islander,Female,0,0,40,Japan,0
47,Private,233511,Masters,14,Divorced,Sales,Not_in_family,White,Male,27828,0,60,United_States,1
27,Local_gov,199172,HS_grad,9,Married_civ_spouse,Protective_serv,Wife,White,Female,0,0,40,United_States,0
37,Private,380614,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,13,United_States,1
47,Private,104068,HS_grad,9,Divorced,Prof_specialty,Unmarried,Amer_Indian_Eskimo,Female,0,0,40,United_States,0
38,Private,405284,Bachelors,13,Never_married,Other_service,Own_child,White,Female,0,0,35,United_States,0
38,Private,187748,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
28,Private,535978,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,1
69,Private,179130,HS_grad,9,Divorced,Sales,Other_relative,White,Female,0,0,38,United_States,0
47,Local_gov,148576,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,35,United_States,0
40,Private,196029,HS_grad,9,Divorced,Transport_moving,Unmarried,White,Male,0,0,45,United_States,0
48,Private,131826,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,1
53,Self_emp_inc,290640,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,1
29,Private,124680,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,13550,0,35,United_States,1
53,Federal_gov,59664,HS_grad,9,Married_civ_spouse,Sales,Husband,Black,Male,5013,0,40,United_States,0
54,Self_emp_not_inc,156800,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,0
34,?,157289,HS_grad,9,Married_civ_spouse,?,Husband,White,Male,0,0,40,United_States,0
53,Private,162381,1st_4th,2,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,0
39,Local_gov,116666,HS_grad,9,Never_married,Protective_serv,Own_child,Amer_Indian_Eskimo,Male,4650,0,48,United_States,0
33,Local_gov,319280,Some_college,10,Never_married,Tech_support,Not_in_family,White,Male,0,0,40,United_States,0
52,State_gov,295826,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,0,1876,50,United_States,0
25,Private,403788,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,Black,Male,0,0,36,United_States,0
21,Private,218957,11th,7,Never_married,Craft_repair,Own_child,White,Male,0,0,45,United_States,0
55,Private,190257,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,53,United_States,1
35,Private,556902,HS_grad,9,Divorced,Other_service,Not_in_family,Black,Male,0,0,40,United_States,0
47,?,127441,Some_college,10,Divorced,?,Unmarried,White,Female,0,0,42,United_States,0
44,Federal_gov,404599,HS_grad,9,Divorced,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,0
25,Private,421467,Assoc_acdm,12,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,26,United_States,0
42,State_gov,117583,Doctorate,16,Divorced,Prof_specialty,Not_in_family,White,Female,8614,0,60,United_States,1
59,Self_emp_not_inc,241297,Some_college,10,Widowed,Farming_fishing,Not_in_family,White,Female,6849,0,40,United_States,0
42,Self_emp_not_inc,165815,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,52,United_States,1
37,Private,296212,HS_grad,9,Separated,Handlers_cleaners,Not_in_family,White,Male,0,0,48,United_States,0
61,Private,123273,5th_6th,3,Divorced,Transport_moving,Not_in_family,White,Male,0,1876,56,United_States,0
43,Local_gov,92374,Masters,14,Married_civ_spouse,Prof_specialty,Wife,Black,Female,0,0,35,United_States,1
57,Federal_gov,425161,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,15024,0,40,United_States,1
30,Private,182714,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,England,0
52,Private,29658,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,0
20,Private,396722,Some_college,10,Never_married,Sales,Not_in_family,White,Female,0,0,40,United_States,0
59,Private,426001,HS_grad,9,Married_spouse_absent,Adm_clerical,Unmarried,White,Female,0,0,20,Puerto_Rico,0
22,Private,202153,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,40,United_States,0
27,Private,191822,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,0,0,50,United_States,0
33,Private,114764,Some_college,10,Divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
29,State_gov,214284,Masters,14,Never_married,Prof_specialty,Unmarried,Asian_Pac_Islander,Female,0,0,20,Taiwan,0
26,Private,206600,11th,7,Never_married,Other_service,Other_relative,White,Male,0,0,30,Mexico,0
40,Federal_gov,90737,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,1887,40,United_States,1
87,Private,143574,HS_grad,9,Married_spouse_absent,Sales,Not_in_family,White,Male,0,0,16,United_States,0
21,Private,155818,HS_grad,9,Never_married,Other_service,Own_child,White,Female,0,0,20,United_States,0
25,Private,557082,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,38,United_States,0
34,State_gov,227931,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,38,United_States,0
26,State_gov,79089,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,20,United_States,0
30,Private,178587,Assoc_voc,11,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,38,United_States,0
26,Local_gov,242464,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,3103,0,40,United_States,1
20,Private,337639,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,40,United_States,0
31,Private,227446,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,Cuba,1
58,?,299831,HS_grad,9,Married_civ_spouse,?,Husband,White,Male,0,0,35,United_States,0
50,Private,233363,11th,7,Divorced,Other_service,Unmarried,White,Female,0,0,40,United_States,0
35,Private,172252,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,0
32,Self_emp_not_inc,410615,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,1887,60,United_States,1
58,Local_gov,248739,HS_grad,9,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,0
74,?,292627,1st_4th,2,Married_civ_spouse,?,Husband,Black,Male,0,0,40,United_States,0
48,Local_gov,148121,Bachelors,13,Married_spouse_absent,Adm_clerical,Unmarried,Asian_Pac_Islander,Female,0,0,40,Philippines,0
20,Private,203027,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
35,?,374716,9th,5,Married_civ_spouse,?,Wife,White,Female,0,0,35,United_States,0
43,Local_gov,216070,Masters,14,Married_civ_spouse,Exec_managerial,Wife,Amer_Indian_Eskimo,Female,0,0,50,United_States,1
23,Private,359759,HS_grad,9,Never_married,Craft_repair,Own_child,Asian_Pac_Islander,Male,0,0,40,Philippines,0
35,Private,233571,HS_grad,9,Divorced,Other_service,Own_child,White,Female,0,0,50,United_States,0
49,Private,117310,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Own_child,White,Female,0,0,38,United_States,0
44,Private,228124,HS_grad,9,Married_spouse_absent,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,0
33,Private,96635,Some_college,10,Never_married,Sales,Not_in_family,Asian_Pac_Islander,Male,0,0,26,South,0
55,Self_emp_not_inc,50197,9th,5,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,30,United_States,0
55,Private,250149,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
40,Private,111067,Bachelors,13,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,80,United_States,1
30,Private,149368,HS_grad,9,Divorced,Sales,Unmarried,White,Male,1151,0,30,United_States,0
48,Private,146919,Some_college,10,Divorced,Adm_clerical,Unmarried,White,Female,0,0,45,United_States,0
53,Federal_gov,321865,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
23,Private,423453,HS_grad,9,Never_married,Sales,Own_child,Black,Female,0,0,16,United_States,0
30,Self_emp_not_inc,243665,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,0
27,Private,194243,Prof_school,15,Never_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,0
26,Private,341672,Some_college,10,Never_married,Adm_clerical,Other_relative,Asian_Pac_Islander,Male,0,0,60,India,0
54,State_gov,166774,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,1
54,Self_emp_not_inc,168723,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,0
51,Self_emp_not_inc,132341,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,1
37,Private,162494,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
18,Private,170544,11th,7,Never_married,Sales,Own_child,White,Male,0,0,20,United_States,0
78,Self_emp_inc,212660,11th,7,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,10,United_States,0
23,Private,334357,HS_grad,9,Never_married,Adm_clerical,Own_child,Black,Female,0,0,40,United_States,0
21,Private,301199,Some_college,10,Never_married,Machine_op_inspct,Own_child,White,Female,0,0,40,United_States,0
36,Private,100681,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,2463,0,40,United_States,0
48,Private,317360,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,50,United_States,0
56,Private,365050,7th_8th,4,Never_married,Farming_fishing,Unmarried,Black,Female,0,0,20,United_States,0
51,Federal_gov,140035,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,1
67,Private,174693,Some_college,10,Widowed,Sales,Not_in_family,White,Female,0,0,25,Nicaragua,0
36,Private,109204,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
26,Private,102476,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
39,Private,111275,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,0
27,Local_gov,92431,Some_college,10,Never_married,Protective_serv,Not_in_family,White,Male,0,2231,40,United_States,1
39,Private,153997,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,1902,40,Puerto_Rico,1
29,Self_emp_not_inc,266855,Bachelors,13,Separated,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
44,Private,203761,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,1
25,Private,116358,HS_grad,9,Never_married,Adm_clerical,Own_child,Asian_Pac_Islander,Male,0,0,40,Philippines,0
25,?,178960,11th,7,Never_married,?,Unmarried,White,Female,0,0,40,United_States,0
19,Private,328167,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,35,United_States,0
